,observation_id,endemic,binomial_name,code,image_path,class_id
36621,68803654,False,Naja sumatrana,MY,111500441.jpeg,1129
36622,68809420,True,Micrurus tener,US,111512500.jpg,1082
36623,68809420,True,Micrurus tener,US,111512507.jpg,1082
36624,68818061,False,Masticophis mentovarius,CR,111526274.jpeg,1016
36625,68818061,False,Masticophis mentovarius,CR,111526307.jpeg,1016
36626,68818061,False,Masticophis mentovarius,CR,111526337.jpeg,1016
36627,68823725,False,Drymarchon melanurus,CO,111536811.jpeg,571
36628,68823725,False,Drymarchon melanurus,CO,111536820.jpeg,571
36629,68842118,False,Trimeresurus purpureomaculatus,MY,111570916.jpeg,1679
36630,68842118,False,Trimeresurus purpureomaculatus,MY,111570928.jpeg,1679
36631,68842463,True,Crotalus pyrrhus,MX,111571902.jpg,427
36632,68846665,False,Hydrophis platurus,IN,111578524.jpeg,822
36633,68848922,False,Chrysopelea paradisi,SG,111583200.jpg,346
36634,68848922,False,Chrysopelea paradisi,SG,111583208.jpg,346
36635,68861634,False,Hemorrhois hippocrepis,DZ,111606653.jpg,790
36636,68862527,False,Oxyrhopus rhombifer,AR,111607963.jpeg,1226
36637,68862887,False,Cylindrophis jodiae,TH,111608833.jpeg,457
36638,68862887,False,Cylindrophis jodiae,TH,111608848.jpeg,457
36639,68862887,False,Cylindrophis jodiae,TH,111608859.jpeg,457
36640,68869425,False,Coniophanes fissidens,CR,111621677.jpeg,364
36641,68869460,False,Thamnophis marcianus,NI,111621762.jpeg,1632
36642,68869460,False,Thamnophis marcianus,NI,111621772.jpeg,1632
36643,68869460,False,Thamnophis marcianus,NI,111621817.jpeg,1632
36644,68880171,False,Clelia clelia,BR,111641153.jpg,349
36645,68882156,False,Chrysopelea ornata,LA,111644561.jpg,345
36646,68942506,False,Chironius grandisquamis,PA,111758360.jpeg,333
36647,68942508,False,Spilotes pullatus,PA,111758398.jpeg,1545
36648,68993498,False,Hypsiscopus plumbea,ID,111853071.jpeg,841
36649,68993498,False,Hypsiscopus plumbea,ID,111853082.jpeg,841
36650,68993498,False,Hypsiscopus plumbea,ID,111853095.jpeg,841
36651,69025716,False,Erythrolamprus poecilogyrus,BR,111912586.jpeg,673
36652,69025716,False,Erythrolamprus poecilogyrus,BR,111912594.jpeg,673
36653,69025716,False,Erythrolamprus poecilogyrus,BR,111912613.jpeg,673
36654,69025716,False,Erythrolamprus poecilogyrus,BR,111912624.jpeg,673
36655,69117843,False,Chrysopelea ornata,VN,112083839.jpg,345
36656,69183270,False,Oxybelis fulgidus,PA,112204335.jpeg,1207
36657,69205973,False,Oxyrhopus petolarius,EC,112246393.jpeg,1225
36658,69242199,False,Leptophis ahaetulla,MX,112315730.jpeg,912
36659,69382459,False,Spilotes pullatus,BR,112559337.jpeg,1545
36660,69382459,False,Spilotes pullatus,BR,112559343.jpeg,1545
36661,69382459,False,Spilotes pullatus,BR,112559348.jpeg,1545
36662,69653047,False,Corallus ruschenbergerii,CR,113065497.jpg,386
36663,69793952,False,Corallus hortulana,BR,113334957.jpg,385
36664,70113166,False,Lycophidion capense,KE,113920765.jpg,982
36665,71501327,False,Indotyphlops braminus,DO,116423403.jpeg,849
36666,71501327,False,Indotyphlops braminus,DO,116423421.jpeg,849
36667,71542008,False,Gonyosoma oxycephalum,ID,116494358.jpeg,750
36668,72677693,False,Leptodeira annulata,PE,118536852.jpg,896
36669,72677693,False,Leptodeira annulata,PE,119987247.jpg,896
36670,74655721,False,Boa imperator,US,122041115.jpg,167
36671,74655721,False,Boa imperator,US,122041135.jpg,167
36672,75252508,False,Rhadinaea decorata,CR,123085149.jpeg,1457
36673,75252508,False,Rhadinaea decorata,CR,123085274.jpeg,1457
36674,75252508,False,Rhadinaea decorata,CR,123085357.jpeg,1457
36675,90978332,False,Zamenis scalaris,PT,150421266.jpg,1782
36676,99433087,False,Cacophis krefftii,AU,165750642.jpg,265
36677,116623422,False,Anilius scytale,BR,196877030.jpg,76
36678,136458152,False,Dendrelaphis pictus,MM,232892657.jpg,499
36679,137756591,False,Malayopython reticulatus,ID,235331785.jpeg,1004
36680,137756591,False,Malayopython reticulatus,ID,235331818.jpeg,1004
36681,142866684,False,Gonyosoma oxycephalum,MY,245005724.jpeg,750
36682,68916019,False,Hierophis gemonensis,GR,111708754.jpeg,798
36683,68926886,False,Salvadora lineata,US,111730381.jpg,1490
36684,68935331,False,Masticophis mentovarius,HN,111744742.jpeg,1016
36685,68935331,False,Masticophis mentovarius,HN,111744774.jpeg,1016
36686,68935331,False,Masticophis mentovarius,HN,111744794.jpeg,1016
36687,68935331,False,Masticophis mentovarius,HN,111744801.jpeg,1016
36688,68954634,False,Lycodon capucinus,HK,111781065.jpeg,951
36689,68966942,False,Chironius exoletus,EC,111804696.jpg,327
36690,68966942,False,Chironius exoletus,EC,111804781.jpg,327
36691,68966942,False,Chironius exoletus,EC,111804890.jpg,327
36692,68986097,False,Indotyphlops braminus,PR,111838508.jpeg,849
36693,68986097,False,Indotyphlops braminus,PR,111838514.jpeg,849
36694,68986097,False,Indotyphlops braminus,PR,111838539.jpeg,849
36695,68990328,False,Oligodon octolineatus,SG,111847149.jpeg,1175
36696,68995836,False,Enhydris enhydris,TH,111857621.jpeg,635
36697,68995836,False,Enhydris enhydris,TH,111857618.jpeg,635
36698,69021659,False,Porthidium lansbergii,CO,111905089.jpeg,1315
36699,69021659,False,Porthidium lansbergii,CO,111905107.jpeg,1315
36700,69026985,False,Coelognathus flavolineatus,MY,111914873.jpeg,354
36701,69026985,False,Coelognathus flavolineatus,MY,111914883.jpeg,354
36702,69027783,False,Masticophis mentovarius,SV,111923431.jpg,1016
36703,69027783,False,Masticophis mentovarius,SV,111923472.jpg,1016
36704,69027783,False,Masticophis mentovarius,SV,111925107.jpg,1016
36705,69027783,False,Masticophis mentovarius,SV,111925166.jpg,1016
36706,69029506,False,Lampropeltis californiae,US,111919709.jpg,862
36707,69030279,False,Indotyphlops braminus,AE,111921161.jpg,849
36708,69040237,False,Crotaphopeltis hotamboeia,ZW,111938995.jpg,444
36709,69050144,False,Leptodeira nigrofasciata,HN,111956544.jpg,901
36710,69082540,False,Ptyas mucosa,CN,112016301.jpeg,1414
36711,69082540,False,Ptyas mucosa,CN,112016315.jpeg,1414
36712,69082540,False,Ptyas mucosa,CN,112016334.jpeg,1414
36713,69082540,False,Ptyas mucosa,CN,112016335.jpeg,1414
36714,69082540,False,Ptyas mucosa,CN,112016347.jpeg,1414
36715,69082540,False,Ptyas mucosa,CN,112016349.jpeg,1414
36716,69082540,False,Ptyas mucosa,CN,112016364.jpeg,1414
36717,69085975,False,Oxybelis fulgidus,NI,112024052.jpeg,1207
36718,69085975,False,Oxybelis fulgidus,NI,112024103.jpeg,1207
36719,69090335,False,Malayopython reticulatus,SG,112032519.jpg,1004
36720,69090335,False,Malayopython reticulatus,SG,112032528.jpg,1004
36721,69090335,False,Malayopython reticulatus,SG,112032534.jpg,1004
36722,69090335,False,Malayopython reticulatus,SG,112032544.jpg,1004
36723,69090335,False,Malayopython reticulatus,SG,112032550.jpg,1004
36724,69090335,False,Malayopython reticulatus,SG,112032555.jpg,1004
36725,69090335,False,Malayopython reticulatus,SG,112032559.jpg,1004
36726,69090335,False,Malayopython reticulatus,SG,112032565.jpg,1004
36727,69090335,False,Malayopython reticulatus,SG,112032570.jpg,1004
36728,69090335,False,Malayopython reticulatus,SG,112032580.jpg,1004
36729,69090335,False,Malayopython reticulatus,SG,112032586.jpg,1004
36730,69090335,False,Malayopython reticulatus,SG,112032590.jpg,1004
36731,69090335,False,Malayopython reticulatus,SG,112032592.jpg,1004
36732,69090335,False,Malayopython reticulatus,SG,112032599.jpg,1004
36733,69090335,False,Malayopython reticulatus,SG,112032603.jpg,1004
36734,69090335,False,Malayopython reticulatus,SG,112032610.jpg,1004
36735,69090335,False,Malayopython reticulatus,SG,112032616.jpg,1004
36736,69090335,False,Malayopython reticulatus,SG,112032621.jpg,1004
36737,69095894,False,Salvadora lineata,MX,112042511.jpg,1490
36738,69149924,False,Boa imperator,NI,112143159.jpeg,167
36739,69218523,False,Bothrops atrox,EC,112271818.jpeg,224
36740,69218523,False,Bothrops atrox,EC,112271846.jpeg,224
36741,69218523,False,Bothrops atrox,EC,112271853.jpeg,224
36742,69502186,False,Dryophylax hypoconia,AR,112785741.jpg,581
36743,69624884,False,Leptophis ahaetulla,EC,113012629.jpg,912
36744,69828675,False,Oxyrhopus melanogenys,PE,113399202.jpg,1223
36745,69828675,False,Oxyrhopus melanogenys,PE,113399209.jpg,1223
36746,69828675,False,Oxyrhopus melanogenys,PE,113399224.jpg,1223
36747,70025037,False,Crotaphopeltis hotamboeia,MW,113759529.jpg,444
36748,70025037,False,Crotaphopeltis hotamboeia,MW,113759589.jpg,444
36749,70303664,False,Chrysopelea pelias,MY,114262284.jpg,347
36750,70640583,False,Anilius scytale,EC,116124846.jpg,76
36751,70640583,False,Anilius scytale,EC,114876967.jpg,76
36752,71361571,False,Imantodes cenchoa,CO,116175806.jpeg,842
36753,71361571,False,Imantodes cenchoa,CO,116175811.jpeg,842
36754,71679552,False,Calliophis bivirgatus,MY,116737280.jpeg,279
36755,81159501,False,Dendrelaphis pictus,MY,133092701.jpg,499
36756,91792825,False,Bothrops asper,EC,151890899.jpeg,223
36757,105134688,False,Bothrops alternatus,UY,176331006.jpeg,221
36758,140209433,False,Bothrops asper,CO,239970791.jpg,223
36759,145968856,False,Bothrops asper,GT,250842172.jpg,223
36760,146390955,False,Oxyrhopus petolarius,PA,251671886.jpeg,1225
36761,146390955,False,Oxyrhopus petolarius,PA,251671889.jpeg,1225
36762,69125740,False,Indotyphlops braminus,ZA,112098232.jpg,849
36763,69135555,False,Lycophidion capense,MW,112115556.jpeg,982
36764,69135555,False,Lycophidion capense,MW,112115672.jpeg,982
36765,69135555,False,Lycophidion capense,MW,112115677.jpeg,982
36766,69136409,False,Ahaetulla prasina,MY,112117498.jpeg,47
36767,69136409,False,Ahaetulla prasina,MY,112117508.jpeg,47
36768,69136409,False,Ahaetulla prasina,MY,112117531.jpeg,47
36769,69187059,False,Coniophanes fissidens,MX,112211221.jpeg,364
36770,69188619,False,Dispholidus typus,ZA,112214572.jpg,562
36771,69192240,False,Enhydris enhydris,TH,112222427.jpg,635
36772,69198774,False,Ptyas mucosa,BD,112234475.jpeg,1414
36773,69198774,False,Ptyas mucosa,BD,112234481.jpeg,1414
36774,69198774,False,Ptyas mucosa,BD,112234504.jpeg,1414
36775,69198774,False,Ptyas mucosa,BD,112234514.jpeg,1414
36776,69198774,False,Ptyas mucosa,BD,112234524.jpeg,1414
36777,69207247,False,Chironius exoletus,BR,112649486.jpg,327
36778,69224926,False,Bothrops asper,PA,112572229.jpeg,223
36779,69225697,False,Boa imperator,HN,112279863.jpg,167
36780,69230880,False,Salvadora lineata,MX,112294911.jpeg,1490
36781,69239419,False,Coelognathus radiatus,HK,112310316.jpg,356
36782,69244400,False,Lycodon capucinus,MY,112319677.jpeg,951
36783,69244400,False,Lycodon capucinus,MY,112319690.jpeg,951
36784,69244400,False,Lycodon capucinus,MY,112319716.jpeg,951
36785,69244479,False,Leptodeira rhombifera,SV,112320056.jpeg,905
36786,69244479,False,Leptodeira rhombifera,SV,112320096.jpeg,905
36787,69244479,False,Leptodeira rhombifera,SV,112320152.jpeg,905
36788,69245872,True,Elaphe taeniura,TH,112322749.jpg,622
36789,69253942,False,Coronella girondica,FR,112337899.jpeg,388
36790,69255054,False,Stenorrhina degenhardtii,CO,112339881.jpg,1549
36791,69255054,False,Stenorrhina degenhardtii,CO,112406219.jpg,1549
36792,69256625,False,Siphlophis compressus,CR,112343274.jpg,1524
36793,69259433,False,Epicrates cenchria,BO,112349012.jpeg,641
36794,69266668,False,Corallus ruschenbergerii,CR,112363966.jpg,386
36795,69267101,False,Leptodeira nigrofasciata,CR,112364838.jpeg,901
36796,69274660,False,Leptodeira septentrionalis,unknown,112379838.jpg,907
36797,69274888,False,Salvadora lineata,unknown,112380369.jpg,1490
36798,69280710,False,Erythrolamprus epinephalus,CO,112390390.jpg,664
36799,69280710,False,Erythrolamprus epinephalus,CO,112390414.jpg,664
36800,69280710,False,Erythrolamprus epinephalus,CO,112390438.jpg,664
36801,69280710,False,Erythrolamprus epinephalus,CO,112390449.jpg,664
36802,69280710,False,Erythrolamprus epinephalus,CO,112390474.jpg,664
36803,69280710,False,Erythrolamprus epinephalus,CO,112390486.jpg,664
36804,69280710,False,Erythrolamprus epinephalus,CO,112390501.jpg,664
36805,69280710,False,Erythrolamprus epinephalus,CO,112390532.jpg,664
36806,69289606,False,Hydrophis platurus,CR,112408084.jpg,822
36807,69289622,False,Hydrophis platurus,CR,112408152.jpg,822
36808,69298211,False,Hydrophis platurus,AU,112425017.jpg,822
36809,69306859,False,Oxybelis fulgidus,CR,112441652.jpg,1207
36810,69387926,False,Masticophis mentovarius,SV,112570062.jpeg,1016
36811,69387926,False,Masticophis mentovarius,SV,112570099.jpeg,1016
36812,69387926,False,Masticophis mentovarius,SV,112570131.jpeg,1016
36813,69488631,False,Trimeresurus stejnegeri,TW,112760133.jpeg,1685
36814,69561141,False,Siphlophis compressus,TT,112895227.jpeg,1524
36815,69716811,False,Crotalus durissus,PE,113185020.jpeg,412
36816,70008489,False,Stenorrhina degenhardtii,CO,113697377.jpeg,1549
36817,70008493,False,Ninia atrata,CO,113697444.jpeg,1150
36818,70540625,False,Drymarchon melanurus,EC,114697481.jpg,571
36819,70540625,False,Drymarchon melanurus,EC,114697497.jpg,571
36820,70540625,False,Drymarchon melanurus,EC,114697501.jpg,571
36821,70958436,False,Bothrops atrox,BR,115446746.jpg,224
36822,72863490,False,Trimorphodon quadruplex,HN,118877576.jpg,1700
36823,74635996,False,Anilius scytale,BR,122008308.jpeg,76
36824,83741041,False,Thamnophis proximus,GT,137562163.jpeg,1635
36825,89208251,False,Hemorrhois hippocrepis,ES,147290524.jpeg,790
36826,89208251,False,Hemorrhois hippocrepis,ES,147290548.jpeg,790
36827,89208251,False,Hemorrhois hippocrepis,ES,147290576.jpeg,790
36828,91863359,False,Bothrops bilineatus,BR,152017543.jpeg,225
36829,94213400,True,Psammodynastes pulverulentus,ID,156260488.jpeg,1334
36830,99435654,False,Drymobius margaritiferus,MX,165756006.jpg,573
36831,135590345,False,Bothrops alternatus,PY,231266903.jpeg,221
36832,135590345,False,Bothrops alternatus,PY,231266950.jpeg,221
36833,145763582,False,Ahaetulla prasina,BD,250444525.jpeg,47
36834,69399557,False,Pseudonaja mengdeni,AU,112591620.jpeg,1393
36835,69402453,False,Ahaetulla mycterizans,SG,112597222.jpg,43
36836,69449622,False,Calliophis bivirgatus,MY,112687124.jpeg,279
36837,69453024,False,Pseudoboa neuwiedii,TT,112693900.jpg,1380
36838,69453024,False,Pseudoboa neuwiedii,TT,112693896.jpg,1380
36839,69453107,False,Chironius grandisquamis,PA,112693848.jpeg,333
36840,69453766,False,Hemorrhois hippocrepis,ES,112695296.jpg,790
36841,69453766,False,Hemorrhois hippocrepis,ES,112695299.jpg,790
36842,69463334,False,Micrurus lemniscatus,BR,112713495.jpeg,1066
36843,69463334,False,Micrurus lemniscatus,BR,112713568.jpeg,1066
36844,69463334,False,Micrurus lemniscatus,BR,175056718.jpeg,1066
36845,69467023,False,Hemorrhois hippocrepis,ES,112720822.jpeg,790
36846,69467023,False,Hemorrhois hippocrepis,ES,112720911.jpeg,790
36847,69495344,False,Ahaetulla prasina,SG,112773911.jpeg,47
36848,69495344,False,Ahaetulla prasina,SG,112773917.jpeg,47
36849,69496948,False,Lycodon rufozonatus,CN,112776920.jpg,965
36850,69499378,False,Dispholidus typus,ZA,112777062.jpeg,562
36851,69499378,False,Dispholidus typus,ZA,112777053.jpeg,562
36852,69499812,False,Boa imperator,CO,112782439.jpg,167
36853,69503293,False,Bitis arietans,MW,112788536.jpeg,154
36854,69503293,False,Bitis arietans,MW,112787875.jpeg,154
36855,69503293,False,Bitis arietans,MW,112787880.jpeg,154
36856,69510233,True,Crotalus atrox,MX,112801688.jpg,405
36857,69510233,True,Crotalus atrox,MX,112801703.jpg,405
36858,69511405,False,Coniophanes fissidens,CR,112803504.jpg,364
36859,69511405,False,Coniophanes fissidens,CR,112803598.jpg,364
36860,69511405,False,Coniophanes fissidens,CR,112833760.jpg,364
36861,69516615,False,Indotyphlops braminus,US,112813307.jpeg,849
36862,69527433,False,Oxybelis potosiensis,MX,112810637.jpeg,1210
36863,69527433,False,Oxybelis potosiensis,MX,112810680.jpeg,1210
36864,69527433,False,Oxybelis potosiensis,MX,112810686.jpeg,1210
36865,69528005,False,Leptodeira ornata,CR,112833935.jpg,902
36866,69535414,False,Hydrophis major,AU,112846826.jpg,819
36867,69535414,False,Hydrophis major,AU,112846877.jpg,819
36868,69535414,False,Hydrophis major,AU,112846887.jpg,819
36869,69540073,False,Oligodon octolineatus,MY,112856003.jpg,1175
36870,69540073,False,Oligodon octolineatus,MY,112856017.jpg,1175
36871,69540073,False,Oligodon octolineatus,MY,112856029.jpg,1175
36872,69544756,False,Coniophanes schmidti,MX,112864615.jpeg,370
36873,69545671,False,Ophiophagus hannah,MY,112866685.jpeg,1190
36874,69551462,False,Ahaetulla prasina,MY,112875430.jpeg,47
36875,69551462,False,Ahaetulla prasina,MY,112875438.jpeg,47
36876,69551462,False,Ahaetulla prasina,MY,112875440.jpeg,47
36877,69551462,False,Ahaetulla prasina,MY,112875443.jpeg,47
36878,69551462,False,Ahaetulla prasina,MY,112875447.jpeg,47
36879,69553092,False,Chrysopelea pelias,SG,112879730.jpg,347
36880,69553092,False,Chrysopelea pelias,SG,112879825.jpg,347
36881,69557394,False,Boaedon capensis,SZ,112887577.jpeg,171
36882,69557394,False,Boaedon capensis,SZ,112887587.jpeg,171
36883,69557394,False,Boaedon capensis,SZ,112887595.jpeg,171
36884,69557394,False,Boaedon capensis,SZ,112887603.jpeg,171
36885,69557394,False,Boaedon capensis,SZ,112887609.jpeg,171
36886,69557394,False,Boaedon capensis,SZ,112887617.jpeg,171
36887,69557642,False,Boiga multomaculata,HK,112888091.jpg,194
36888,69559543,False,Bothrops alternatus,BR,150715502.jpeg,221
36889,69562117,False,Boa constrictor,BR,112897088.jpg,166
36890,69562117,False,Boa constrictor,BR,112897102.jpg,166
36891,69562117,False,Boa constrictor,BR,112897116.jpg,166
36892,69562117,False,Boa constrictor,BR,112898506.jpg,166
36893,69564930,False,Spilotes pullatus,GF,112902097.jpeg,1545
36894,69569511,False,Lygophis anomalus,AR,112910388.jpeg,985
36895,69603421,False,Coniophanes schmidti,MX,112969987.jpg,370
36896,69603421,False,Coniophanes schmidti,MX,112973341.jpg,370
36897,69603421,False,Coniophanes schmidti,MX,112973410.jpg,370
36898,69659885,False,Chrysopelea pelias,TH,113070644.jpeg,347
36899,69659885,False,Chrysopelea pelias,TH,113070654.jpeg,347
36900,69659885,False,Chrysopelea pelias,TH,113070661.jpeg,347
36901,69660428,False,Lycodon aulicus,LK,113079760.png,949
36902,69730088,True,Cubophis cantherigerus,CU,113210383.jpg,452
36903,69730088,True,Cubophis cantherigerus,CU,113210591.jpg,452
36904,69937512,False,Boaedon capensis,MW,113599805.jpg,171
36905,70271577,False,Philodryas patagoniensis,AR,114203059.jpg,1267
36906,70271577,False,Philodryas patagoniensis,AR,114203383.jpeg,1267
36907,70410826,False,Lichanura orcutti,US,114459280.jpeg,928
36908,70460654,False,Dendroaspis polylepis,MW,114553544.jpg,512
36909,70743168,False,Trimeresurus purpureomaculatus,MY,115060011.jpeg,1679
36910,71524722,False,Micrurus lemniscatus,SR,116464398.jpeg,1066
36911,71524722,False,Micrurus lemniscatus,SR,116464489.jpeg,1066
36912,71524722,False,Micrurus lemniscatus,SR,116464574.jpeg,1066
36913,75355050,False,Leptodeira annulata,BR,123268470.jpeg,896
36914,78174141,False,Chrysopelea ornata,KH,127900968.jpg,345
36915,78174143,False,Chrysopelea ornata,KH,127901003.jpg,345
36916,78437965,False,Python natalensis,unknown,128370214.jpg,1422
36917,78437999,False,Dasypeltis scabra,ZA,128370318.jpg,469
36918,85766074,False,Tropidolaemus wagleri,TH,141163917.jpeg,1714
36919,103000151,False,Oligodon octolineatus,MY,172291508.jpeg,1175
36920,105667063,False,Hemorrhois hippocrepis,DZ,177344624.jpeg,790
36921,107366238,False,Coelognathus flavolineatus,IN,180562003.jpg,354
36922,112035698,False,Hemorrhois hippocrepis,ES,189205973.jpg,790
36923,112035698,False,Hemorrhois hippocrepis,ES,189373605.jpg,790
36924,112035698,False,Hemorrhois hippocrepis,ES,189373606.jpg,790
36925,122769284,False,Ptyas korros,LA,207902459.jpg,1412
36926,126562752,False,Trimeresurus albolabris,CN,214754627.jpg,1662
36927,140793831,False,Oxyrhopus rhombifer,AR,241059031.jpeg,1226
36928,140793831,False,Oxyrhopus rhombifer,AR,241059053.jpeg,1226
36929,140793831,False,Oxyrhopus rhombifer,AR,241059079.jpeg,1226
36930,140793831,False,Oxyrhopus rhombifer,AR,241059109.jpeg,1226
36931,140793831,False,Oxyrhopus rhombifer,AR,241059128.jpeg,1226
36932,69680642,False,Chironius fuscus,BR,113116514.jpeg,331
36933,69680642,False,Chironius fuscus,BR,113116519.jpeg,331
36934,69680642,False,Chironius fuscus,BR,113116527.jpeg,331
36935,69680642,False,Chironius fuscus,BR,113116538.jpeg,331
36936,69682741,False,Leptophis mexicanus,BZ,113235861.jpg,917
36937,69682741,False,Leptophis mexicanus,BZ,113235966.jpg,917
36938,69688408,False,Philothamnus hoplogaster,ZA,113165902.jpg,1274
36939,69712346,False,Hydrophis platurus,AU,113176630.jpg,822
36940,69721128,False,Stenorrhina degenhardtii,PA,113193367.jpeg,1549
36941,69727370,False,Erythrolamprus poecilogyrus,UY,114221303.jpeg,673
36942,69727370,False,Erythrolamprus poecilogyrus,UY,114221316.jpeg,673
36943,69727370,False,Erythrolamprus poecilogyrus,UY,113292243.jpeg,673
36944,69727370,False,Erythrolamprus poecilogyrus,UY,113292247.jpeg,673
36945,69729642,False,Trimorphodon quadruplex,HN,113209534.jpeg,1700
36946,69736910,False,Boa imperator,PA,113225444.jpeg,167
36947,69751845,False,Spilotes pullatus,VE,113253683.jpeg,1545
36948,69751845,False,Spilotes pullatus,VE,113253675.jpeg,1545
36949,69751845,False,Spilotes pullatus,VE,113253671.jpeg,1545
36950,69751845,False,Spilotes pullatus,VE,113253688.jpeg,1545
36951,69751845,False,Spilotes pullatus,VE,113253712.jpeg,1545
36952,69753218,False,Rhabdophis chrysargos,ID,113257152.jpeg,1438
36953,69753218,False,Rhabdophis chrysargos,ID,113267952.jpeg,1438
36954,69793515,False,Masticophis mentovarius,MX,113334241.jpeg,1016
36955,69795472,False,Masticophis mentovarius,MX,113337347.jpeg,1016
36956,69809066,False,Python bivittatus,CN,113362832.jpeg,1418
36957,69812018,False,Lycodon capucinus,PH,113368160.jpg,951
36958,69812891,False,Oxybelis brevirostris,CR,113369780.jpeg,1206
36959,69846122,False,Porthidium ophryomegas,CR,123021929.jpg,1317
36960,69846122,False,Porthidium ophryomegas,CR,123022009.jpg,1317
36961,69850355,False,Naja subfulva,ZA,113440436.jpeg,1128
36962,69853405,False,Crotalus durissus,BR,113445631.jpeg,412
36963,69853405,False,Crotalus durissus,BR,113445639.jpeg,412
36964,69853405,False,Crotalus durissus,BR,113445645.jpeg,412
36965,69917853,False,Chrysopelea pelias,SG,113564734.jpeg,347
36966,69980670,False,Tropidolaemus wagleri,MY,113678723.jpg,1714
36967,69980670,False,Tropidolaemus wagleri,MY,113678725.jpg,1714
36968,70008498,False,Lampropeltis micropholis,CO,113697509.jpeg,873
36969,70022097,False,Ninia atrata,VE,113753173.jpg,1150
36970,70022097,False,Ninia atrata,VE,113753193.jpg,1150
36971,70022097,False,Ninia atrata,VE,113753211.jpg,1150
36972,70235538,False,Crotalus ruber,US,114137241.jpg,429
36973,70235538,False,Crotalus ruber,US,114137249.jpg,429
36974,70364019,False,Trimorphodon quadruplex,CR,114373920.jpg,1700
36975,70926779,False,Lycophidion capense,TZ,115394759.jpeg,982
36976,71093776,False,Oxyrhopus rhombifer,BR,115691199.jpg,1226
36977,71093776,False,Oxyrhopus rhombifer,BR,115691220.jpg,1226
36978,79223735,False,Enulius flavitorques,GT,129741876.jpg,638
36979,79304890,False,Senticolis triaspis,GT,129883767.jpg,1498
36980,79304890,False,Senticolis triaspis,GT,129884810.jpg,1498
36981,82129582,False,Dendrelaphis formosus,TH,134773855.jpeg,487
36982,86335173,False,Chironius exoletus,CR,142212512.jpeg,327
36983,88737391,False,Thamnophis marcianus,MX,146450006.jpeg,1632
36984,104178495,False,Python bivittatus,US,174540024.jpg,1418
36985,129441907,False,Rena humilis,MX,219973577.jpeg,1432
36986,142201092,False,Natrix tessellata,IR,243760506.jpeg,1138
36987,69901698,False,Dendrelaphis pictus,MY,113535411.jpeg,499
36988,69901698,False,Dendrelaphis pictus,MY,113535423.jpeg,499
36989,69901698,False,Dendrelaphis pictus,MY,113535444.jpeg,499
36990,69909351,False,Crotaphopeltis hotamboeia,ZA,113549063.jpeg,444
36991,69926636,False,Conophis lineatus,MX,113580625.jpeg,371
36992,69942278,False,Boaedon capensis,SZ,113608810.jpeg,171
36993,69942278,False,Boaedon capensis,SZ,113608823.jpeg,171
36994,69942278,False,Boaedon capensis,SZ,113608874.jpeg,171
36995,69944699,False,Natrix maura,FR,113612956.jpeg,1136
36996,69959985,False,Leptodeira nigrofasciata,CR,113640250.jpeg,901
36997,69959985,False,Leptodeira nigrofasciata,CR,113640282.jpeg,901
36998,69966986,False,Bothrops asper,EC,113652880.jpg,223
36999,69967450,False,Boiga melanota,SG,113653831.jpeg,192
37000,69968559,False,Calloselasma rhodostoma,MY,113655974.jpeg,285
37001,69969514,False,Enulius flavitorques,PA,113657521.jpeg,638
37002,69969514,False,Enulius flavitorques,PA,113657568.jpeg,638
37003,69969514,False,Enulius flavitorques,PA,113657583.jpeg,638
37004,69969514,False,Enulius flavitorques,PA,113657591.jpeg,638
37005,69969514,False,Enulius flavitorques,PA,113657605.jpeg,638
37006,69969514,False,Enulius flavitorques,PA,113657620.jpeg,638
37007,69969514,False,Enulius flavitorques,PA,113657640.jpeg,638
37008,69991238,False,Tropidolaemus wagleri,MY,113697277.jpeg,1714
37009,70003869,False,Coniophanes fissidens,MX,113719619.jpeg,364
37010,70003869,False,Coniophanes fissidens,MX,113719929.jpeg,364
37011,70003869,False,Coniophanes fissidens,MX,113719943.jpeg,364
37012,70004164,False,Coniophanes fissidens,MX,113719945.jpg,364
37013,70016233,False,Enulius flavitorques,PA,113742757.jpeg,638
37014,70016233,False,Enulius flavitorques,PA,113742742.jpeg,638
37015,70016233,False,Enulius flavitorques,PA,113742688.jpeg,638
37016,70016233,False,Enulius flavitorques,PA,113742702.jpeg,638
37017,70016233,False,Enulius flavitorques,PA,113742718.jpeg,638
37018,70016233,False,Enulius flavitorques,PA,113742777.jpeg,638
37019,70017907,False,Bothrops asper,PA,113745761.jpg,223
37020,70022400,False,Crotalus tigris,MX,113753965.jpg,434
37021,70022400,False,Crotalus tigris,MX,113754042.jpg,434
37022,70022400,False,Crotalus tigris,MX,113839344.jpg,434
37023,70022400,False,Crotalus tigris,MX,113839349.jpg,434
37024,70042029,False,Boa constrictor,CO,113790018.jpg,166
37025,70051223,False,Malpolon monspessulanus,FR,113806437.jpeg,1008
37026,70051223,False,Malpolon monspessulanus,FR,113806446.jpeg,1008
37027,70051223,False,Malpolon monspessulanus,FR,113806456.jpeg,1008
37028,70063981,False,Salvadora lineata,unknown,113829932.jpg,1490
37029,70069001,False,Lampropeltis micropholis,EC,113839796.jpg,873
37030,70073414,False,Conophis lineatus,MX,113848075.jpeg,371
37031,70078014,False,Naja subfulva,KE,113857494.jpeg,1128
